customer_id,email,country,signup_date,acquisition_channel,age_group,is_premium
CUST_01182,littlefrancisco@example.net,US,2023-08-25,email,45-54,True
CUST_01183,reedjoseph@example.net,US,2023-08-17,organic,55+,False
CUST_01184,collinsdeborah@example.net,GB,2023-12-27,social,18-24,False
CUST_01185,fturner@example.net,IN,2023-03-29,referral,55+,True
CUST_01186,snelson@example.org,IN,2023-11-18,organic,25-34,False
CUST_01187,peter76@example.net,GB,2023-06-06,organic,35-44,False
CUST_01188,fcook@example.net,AU,2024-05-18,paid_search,18-24,True
CUST_01189,loveelizabeth@example.net,US,2023-12-16,organic,55+,False
CUST_01190,timothy56@example.org,US,2024-02-02,paid_search,45-54,False
CUST_01191,matthewyates@example.org,US,2023-02-04,email,55+,False
CUST_01192,armstrongjeffrey@example.net,IN,2023-04-27,paid_search,25-34,False
CUST_01193,tinafreeman@example.org,SG,2023-02-09,email,45-54,False
CUST_01194,audrey11@example.com,IN,2023-05-21,paid_search,25-34,True
CUST_01195,dphillips@example.org,IN,2023-07-16,social,45-54,False
CUST_01196,wandagordon@example.org,US,2023-01-05,social,25-34,False
CUST_01197,elijahcombs@example.org,SG,2024-05-27,social,45-54,True
CUST_01198,daniel85@example.com,IN,2024-04-11,referral,35-44,False
CUST_01199,prestonpamela@example.com,GB,2024-03-09,paid_search,18-24,True
CUST_01200,hardykristen@example.net,US,2023-02-12,organic,25-34,False
CUST_01201,calebjohnson@example.org,SG,2024-06-02,referral,35-44,False
CUST_01202,zwalls@example.com,IN,2023-03-10,social,25-34,True
CUST_01203,mfreeman@example.com,US,2023-08-09,direct,55+,False
CUST_01204,patriciarobinson@example.org,IN,2024-03-12,social,55+,False
CUST_01205,xcurtis@example.org,IN,2023-01-28,email,35-44,False
CUST_01206,jdavis@example.org,GB,2023-10-22,social,55+,True
CUST_01207,traci64@example.net,IN,2024-01-01,direct,35-44,False
CUST_01208,lewistom@example.org,SG,2023-11-18,direct,25-34,False
CUST_01209,matthew25@example.net,SG,2023-03-26,direct,55+,False
CUST_01210,xmcintosh@example.org,US,2024-01-11,referral,35-44,False
CUST_01211,biancaanderson@example.com,IN,2023-09-03,referral,55+,False
CUST_01212,traci59@example.net,US,2023-04-11,social,55+,False
CUST_01213,derek89@example.com,SG,2024-01-22,paid_search,55+,False
CUST_01214,hbrown@example.com,AU,2023-08-14,organic,18-24,True
CUST_01215,ujones@example.net,US,2024-04-30,direct,25-34,False
CUST_01216,smithjames@example.net,SG,2023-11-19,email,35-44,False
CUST_01217,dylanconner@example.org,IN,2024-05-10,direct,25-34,False
CUST_01218,kchambers@example.org,US,2023-07-17,email,35-44,False
CUST_01219,ehopkins@example.com,US,2023-09-09,organic,35-44,False
CUST_01220,contreraspamela@example.com,US,2024-03-17,organic,25-34,True
CUST_01221,michael16@example.net,AU,2023-09-20,social,45-54,False
CUST_01222,froach@example.net,IN,2024-05-16,paid_search,45-54,False
CUST_01223,andrew61@example.com,GB,2024-02-22,social,45-54,False
CUST_01224,morarichard@example.com,GB,2023-02-13,email,55+,False
CUST_01225,swansonryan@example.com,SG,2023-09-03,organic,25-34,False
CUST_01226,bwoods@example.net,US,2023-09-15,email,18-24,False
CUST_01227,kristinaburke@example.com,GB,2023-08-06,email,45-54,False
CUST_01228,gamblezachary@example.com,SG,2023-05-09,social,25-34,False
CUST_01229,karabrady@example.com,US,2023-08-28,email,18-24,False
CUST_01230,whitehunter@example.org,SG,2023-03-09,paid_search,35-44,False
CUST_01231,davidolson@example.net,IN,2023-08-24,email,25-34,True
CUST_01232,sandratorres@example.com,US,2023-01-30,organic,45-54,False
CUST_01233,zbrown@example.com,AU,2024-01-10,paid_search,25-34,False
CUST_01234,tholt@example.net,US,2024-01-11,referral,35-44,False
CUST_01235,kristina87@example.com,US,2023-04-22,organic,55+,False
CUST_01236,smithjoseph@example.com,IN,2023-04-14,organic,45-54,False
CUST_01237,breannajones@example.net,IN,2024-02-10,email,18-24,False
CUST_01238,robert66@example.org,GB,2024-04-06,email,45-54,False
CUST_01239,jasonbecker@example.com,SG,2023-03-22,direct,35-44,True
CUST_01240,johnnymadden@example.org,US,2023-08-31,paid_search,35-44,False
CUST_01241,richard14@example.net,IN,2023-08-11,email,45-54,False
CUST_01242,martinezwilliam@example.com,IN,2023-07-31,email,18-24,True
CUST_01243,davischris@example.org,SG,2024-04-28,organic,25-34,False
CUST_01244,marissapeterson@example.com,IN,2024-03-02,paid_search,35-44,False
CUST_01245,smithmichael@example.org,IN,2023-05-14,referral,35-44,False
CUST_01246,yoderbradley@example.net,IN,2023-02-09,social,18-24,True
CUST_01247,darrell81@example.com,IN,2023-02-11,social,25-34,False
CUST_01248,jbenson@example.net,US,2024-04-05,direct,45-54,False
CUST_01249,edwinevans@example.org,IN,2023-08-31,paid_search,55+,True
CUST_01250,michaelsalazar@example.org,SG,2023-12-28,organic,45-54,True
CUST_01251,qjones@example.com,US,2023-08-30,direct,45-54,False
CUST_01252,christophergraves@example.com,IN,2023-06-23,referral,35-44,False
CUST_01253,christina19@example.com,IN,2023-11-01,direct,35-44,False
CUST_01254,amckinney@example.org,SG,2023-09-10,organic,18-24,False
CUST_01255,cassandra51@example.com,SG,2023-09-30,paid_search,35-44,False
CUST_01256,alexis08@example.net,SG,2024-04-14,referral,18-24,False
CUST_01257,gregory68@example.org,IN,2023-03-25,direct,18-24,False
CUST_01258,maciasrichard@example.net,SG,2024-02-18,referral,45-54,False
CUST_01259,operez@example.net,SG,2023-07-09,social,45-54,True
CUST_01260,aimeestanley@example.com,GB,2023-06-11,referral,45-54,False
CUST_01261,john55@example.net,SG,2023-12-05,email,55+,False
CUST_01262,juan35@example.net,US,2023-05-15,organic,55+,False
CUST_01263,yallen@example.net,SG,2023-03-30,social,35-44,False
CUST_01264,calvinvaughn@example.org,IN,2023-12-12,social,18-24,False
CUST_01265,andrew18@example.com,GB,2024-06-16,social,35-44,False
CUST_01266,jstone@example.org,IN,2024-05-27,paid_search,25-34,False
CUST_01267,williamkirby@example.org,GB,2024-05-09,paid_search,25-34,False
CUST_01268,mary80@example.org,IN,2023-08-15,referral,45-54,True
CUST_01269,rowemelanie@example.net,GB,2024-06-13,email,55+,False
CUST_01270,valerienelson@example.org,IN,2024-06-11,social,35-44,False
CUST_01271,ofleming@example.net,IN,2024-03-28,referral,45-54,False
CUST_01272,sarahmorrison@example.org,IN,2023-08-17,referral,18-24,True
CUST_01273,george60@example.org,GB,2024-03-10,email,18-24,False
CUST_01274,juanbutler@example.org,IN,2023-01-25,direct,55+,False
CUST_01275,jacqueline73@example.org,US,2023-09-05,social,45-54,False
CUST_01276,victoriaturner@example.org,US,2023-06-14,social,25-34,True
CUST_01277,danieldelgado@example.org,GB,2023-10-26,email,45-54,True
CUST_01278,montgomeryedward@example.com,IN,2024-06-04,organic,18-24,False
CUST_01279,vrush@example.com,US,2023-04-22,social,45-54,False
CUST_01280,nancyyoung@example.com,IN,2023-04-16,direct,45-54,False
CUST_01281,elizabeth06@example.net,US,2024-06-24,social,55+,True
CUST_01282,alicia92@example.net,SG,2024-01-31,social,45-54,False
CUST_01283,klopez@example.com,SG,2023-05-25,organic,55+,False
CUST_01284,jennifer81@example.net,US,2023-07-03,email,45-54,False
CUST_01285,vclark@example.com,IN,2024-03-23,organic,55+,False
CUST_01286,williamsonray@example.org,IN,2023-10-14,social,18-24,True
CUST_01287,wesleyreyes@example.com,AU,2024-02-13,email,45-54,False
CUST_01288,tylercisneros@example.net,GB,2024-02-11,organic,25-34,False
CUST_01289,lewiskatherine@example.net,AU,2024-05-30,organic,55+,False
CUST_01290,sheliacannon@example.org,US,2023-08-31,email,55+,False
CUST_01291,traceyjohnson@example.com,SG,2023-12-31,social,55+,False
CUST_01292,aimeebeck@example.org,IN,2023-11-24,email,35-44,True
CUST_01293,amyraymond@example.net,AU,2024-06-23,direct,35-44,False
CUST_01294,petersonkaren@example.org,IN,2024-03-13,direct,45-54,False
CUST_01295,tyler88@example.com,IN,2024-03-20,email,55+,True
CUST_01296,sjennings@example.org,IN,2024-01-12,referral,18-24,False
CUST_01297,daniel90@example.org,IN,2023-08-04,referral,35-44,False
CUST_01298,jball@example.com,IN,2023-07-19,organic,55+,True
CUST_01299,bryan05@example.org,US,2024-04-04,direct,45-54,False
CUST_01300,deborahelliott@example.com,IN,2023-05-17,direct,25-34,False
CUST_01301,ljackson@example.com,GB,2024-02-14,email,18-24,False
CUST_01302,hayescarla@example.com,AU,2024-04-07,paid_search,45-54,False
CUST_01303,daltonholly@example.org,US,2023-11-17,paid_search,45-54,False
CUST_01304,henry06@example.com,IN,2023-05-10,direct,35-44,True
CUST_01305,edward14@example.net,US,2023-07-25,organic,18-24,True
CUST_01306,matthewreynolds@example.net,SG,2023-11-06,social,55+,False
CUST_01307,hutchinsonbeverly@example.com,US,2024-06-14,social,35-44,True
CUST_01308,vfoster@example.com,IN,2023-12-04,social,45-54,False
CUST_01309,hfrancis@example.org,US,2024-02-16,organic,18-24,False
CUST_01310,lindseyvasquez@example.com,IN,2024-05-10,social,55+,False
CUST_01311,mmorales@example.net,IN,2023-07-31,email,18-24,False
CUST_01312,angelamartinez@example.net,IN,2024-03-29,direct,25-34,False
CUST_01313,dawn37@example.com,US,2024-04-02,referral,35-44,False
CUST_01314,lweaver@example.com,IN,2023-05-20,organic,18-24,False
CUST_01315,oreeves@example.org,SG,2023-01-10,referral,18-24,False
CUST_01316,nlewis@example.com,IN,2023-10-01,email,35-44,True
CUST_01317,brentwilson@example.org,US,2023-01-19,organic,55+,False
CUST_01318,michealwallace@example.org,AU,2023-06-18,direct,18-24,False
CUST_01319,danielle65@example.net,IN,2023-04-04,referral,25-34,False
CUST_01320,watsonjeffrey@example.org,SG,2024-05-18,paid_search,18-24,False
CUST_01321,alam@example.org,IN,2023-07-16,direct,18-24,False
CUST_01322,qthomas@example.com,US,2023-08-03,direct,35-44,False
CUST_01323,xmorgan@example.net,IN,2023-02-27,organic,45-54,False
CUST_01324,rossvictor@example.net,IN,2023-02-16,email,25-34,False
CUST_01325,clarkmatthew@example.net,AU,2024-01-17,paid_search,55+,False
CUST_01326,briannamurray@example.com,SG,2024-05-16,paid_search,55+,False
CUST_01327,jameschen@example.net,US,2023-06-19,organic,45-54,False
CUST_01328,jonesphillip@example.com,IN,2023-03-22,organic,55+,False
CUST_01329,xadams@example.com,IN,2023-12-13,social,25-34,False
CUST_01330,lisanorris@example.org,AU,2023-01-01,direct,45-54,False
CUST_01331,patricia99@example.org,IN,2024-06-27,social,55+,True
CUST_01332,taylorangela@example.org,SG,2024-01-17,social,18-24,False
CUST_01333,vhall@example.com,IN,2023-01-03,direct,45-54,True
CUST_01334,bjimenez@example.org,AU,2024-02-20,email,35-44,False
CUST_01335,sandralopez@example.net,IN,2023-11-08,direct,18-24,False
CUST_01336,sanchezjoseph@example.org,IN,2023-09-22,social,35-44,False
CUST_01337,yanderson@example.org,SG,2023-05-18,social,25-34,False
CUST_01338,johnsonashley@example.net,GB,2023-10-31,direct,35-44,False
CUST_01339,gscott@example.com,SG,2024-05-06,paid_search,25-34,True
CUST_01340,yhogan@example.org,US,2023-01-20,referral,25-34,False
CUST_01341,smithjeffery@example.net,US,2023-02-18,direct,35-44,False
CUST_01342,kingmichael@example.com,AU,2023-12-15,organic,18-24,False
CUST_01343,dpeters@example.org,US,2023-09-20,organic,45-54,True
CUST_01344,zhartman@example.org,US,2024-05-22,social,55+,True
CUST_01345,qvelasquez@example.com,IN,2024-03-25,organic,18-24,False
CUST_01346,bshepherd@example.net,US,2024-01-15,social,55+,True
CUST_01347,ethompson@example.org,US,2024-06-28,organic,25-34,False
CUST_01348,coryross@example.net,GB,2023-08-27,organic,45-54,False
CUST_01349,deborah78@example.net,IN,2024-04-04,organic,18-24,False
CUST_01350,leslie48@example.net,IN,2024-04-23,paid_search,45-54,False
CUST_01351,aleclong@example.com,SG,2024-06-10,organic,55+,False
CUST_01352,hartmansamuel@example.com,GB,2023-09-07,paid_search,18-24,False
CUST_01353,loriwilliams@example.org,IN,2023-09-18,email,25-34,False
CUST_01354,jo64@example.org,US,2023-05-11,referral,25-34,False
CUST_01355,pcook@example.com,IN,2024-03-28,organic,55+,False
CUST_01356,christybrown@example.net,IN,2023-05-03,social,18-24,True
CUST_01357,michael45@example.com,AU,2023-05-20,direct,55+,False
CUST_01358,michael76@example.net,US,2023-11-20,social,25-34,False
CUST_01359,emedina@example.org,IN,2024-05-11,social,45-54,False
CUST_01360,nicholsdavid@example.com,US,2023-05-16,organic,55+,True
CUST_01361,anthony21@example.com,US,2024-01-24,organic,35-44,False
CUST_01362,xalvarez@example.org,SG,2023-01-04,paid_search,18-24,False
CUST_01363,michele19@example.net,US,2023-03-16,referral,55+,False
CUST_01364,jgarner@example.com,US,2024-05-01,email,18-24,True
CUST_01365,christopherperez@example.org,US,2023-04-26,social,45-54,True
CUST_01366,zmathews@example.net,AU,2024-06-04,organic,35-44,False
CUST_01367,floreselizabeth@example.net,IN,2023-12-04,referral,45-54,True
CUST_01368,wheelercarrie@example.com,AU,2023-02-10,paid_search,25-34,False
CUST_01369,farrellkristen@example.com,SG,2024-01-12,organic,25-34,False
CUST_01370,langalison@example.com,SG,2024-04-05,social,25-34,False
CUST_01371,huntersimmons@example.net,IN,2023-09-10,organic,35-44,False
CUST_01372,davidcurtis@example.com,US,2023-07-04,paid_search,45-54,False
CUST_01373,mary94@example.com,SG,2023-02-27,social,18-24,False
CUST_01374,thodge@example.org,IN,2023-04-23,referral,45-54,True
CUST_01375,raymondhoffman@example.org,IN,2023-10-18,direct,25-34,False
CUST_01376,dakota54@example.net,IN,2023-07-29,paid_search,18-24,False
CUST_01377,sarah23@example.org,IN,2023-02-16,organic,45-54,False
CUST_01378,james64@example.net,US,2023-05-13,paid_search,35-44,False
CUST_01379,ymitchell@example.org,AU,2024-05-10,paid_search,55+,False
CUST_01380,rachel07@example.net,IN,2023-06-28,referral,45-54,False
CUST_01381,wduarte@example.com,SG,2023-06-18,social,35-44,True
CUST_01382,joycewilliams@example.net,US,2023-11-29,paid_search,25-34,False
CUST_01383,stevenmoody@example.net,IN,2024-03-26,referral,25-34,False
CUST_01384,brittany53@example.net,SG,2023-01-04,organic,18-24,False
CUST_01385,jshaffer@example.com,IN,2024-01-27,referral,45-54,False
CUST_01386,ilucero@example.org,GB,2024-06-25,social,45-54,False
CUST_01387,kristin10@example.org,US,2024-03-09,direct,45-54,False
CUST_01388,angelicaward@example.org,IN,2023-04-14,paid_search,18-24,True
CUST_01389,nicholas51@example.net,IN,2024-06-03,direct,45-54,False
CUST_01390,josephmoran@example.com,IN,2024-03-29,social,45-54,False
CUST_01391,davidmason@example.com,IN,2023-11-11,email,45-54,False
CUST_01392,danielle77@example.org,GB,2023-01-02,organic,45-54,False
CUST_01393,sandersjulie@example.com,SG,2023-09-16,email,45-54,False
CUST_01394,michelle62@example.net,AU,2024-06-26,referral,55+,False
CUST_01395,brenda20@example.net,IN,2024-06-15,email,18-24,False
CUST_01396,plarson@example.net,IN,2024-06-08,organic,18-24,False
CUST_01397,higginsrobert@example.org,US,2023-12-28,email,35-44,True
CUST_01398,cassandra93@example.net,US,2024-03-10,referral,25-34,True
CUST_01399,ashleymartin@example.org,IN,2023-09-18,organic,45-54,False
CUST_01400,jonathan36@example.com,GB,2024-03-26,direct,25-34,False
CUST_01401,nreyes@example.com,IN,2023-06-25,email,55+,False
CUST_01402,millercaroline@example.org,IN,2023-08-04,email,35-44,False
CUST_01403,cherylmorton@example.org,SG,2024-01-25,organic,45-54,False
CUST_01404,starkbrittney@example.org,GB,2024-06-10,email,45-54,False
CUST_01405,blake44@example.net,AU,2024-06-06,organic,25-34,False
CUST_01406,johnstewart@example.com,IN,2023-12-22,social,25-34,False
CUST_01407,jodi64@example.net,IN,2023-03-01,email,18-24,False
CUST_01408,abrown@example.com,IN,2024-01-21,paid_search,55+,False
CUST_01409,iharvey@example.com,IN,2023-01-18,direct,55+,False
CUST_01410,joshua28@example.org,IN,2024-01-04,social,18-24,False
CUST_01411,jessica46@example.org,IN,2023-02-18,paid_search,55+,False
CUST_01412,ewerner@example.com,SG,2023-11-16,direct,35-44,False
CUST_01413,connie30@example.net,US,2024-06-01,referral,45-54,False
CUST_01414,patriciaparker@example.com,IN,2024-03-16,email,25-34,False
CUST_01415,yolanda52@example.org,SG,2023-06-26,email,18-24,True
CUST_01416,bobcamacho@example.org,SG,2023-08-09,paid_search,55+,False
CUST_01417,dean55@example.net,IN,2024-02-20,paid_search,25-34,True
CUST_01418,john72@example.net,IN,2023-04-01,email,55+,True
CUST_01419,bankstina@example.com,IN,2023-07-22,paid_search,55+,False
CUST_01420,marygutierrez@example.org,IN,2024-05-31,email,25-34,False
CUST_01421,belindayoung@example.com,AU,2024-02-24,referral,35-44,True
CUST_01422,youngbrittany@example.com,SG,2023-01-20,social,25-34,False
CUST_01423,shanegriffith@example.net,IN,2023-09-06,direct,55+,False
CUST_01424,amy34@example.net,US,2023-09-15,email,45-54,False
CUST_01425,scottwhite@example.org,US,2024-03-21,referral,45-54,False
CUST_01426,carrcaitlin@example.org,US,2023-03-29,organic,25-34,False
CUST_01427,anthonyolson@example.org,IN,2023-04-01,social,55+,False
CUST_01428,molinamelinda@example.com,IN,2023-12-13,email,18-24,False
CUST_01429,ksingh@example.org,SG,2023-06-01,paid_search,35-44,True
CUST_01430,ronald66@example.net,SG,2023-03-06,social,18-24,False
CUST_01431,pattersonkelsey@example.com,IN,2023-11-03,email,55+,False
CUST_01432,zprince@example.org,AU,2023-02-13,email,45-54,True
CUST_01433,benjamin62@example.com,IN,2023-11-29,email,18-24,False
CUST_01434,damon49@example.com,IN,2023-09-30,social,55+,True
CUST_01435,yroman@example.net,US,2023-12-12,social,45-54,False
CUST_01436,jthomas@example.org,US,2023-11-26,social,25-34,False
CUST_01437,itrujillo@example.org,IN,2024-04-09,paid_search,35-44,False
CUST_01438,hperez@example.net,AU,2024-02-13,organic,55+,False
CUST_01439,linda68@example.org,IN,2023-03-10,direct,35-44,False
CUST_01440,monique46@example.net,SG,2024-03-07,referral,25-34,True
CUST_01441,harrisonlaurie@example.org,IN,2023-10-24,social,18-24,False
CUST_01442,jstephens@example.net,GB,2023-08-23,email,45-54,False
CUST_01443,zlewis@example.com,IN,2023-12-26,organic,25-34,False
CUST_01444,rhodescathy@example.org,GB,2024-05-12,social,18-24,False
CUST_01445,schultzsteven@example.org,SG,2023-08-12,social,25-34,True
CUST_01446,wblackwell@example.net,SG,2023-08-04,organic,55+,False
CUST_01447,nicholas44@example.net,SG,2024-03-27,social,35-44,False
CUST_01448,joshuashea@example.net,AU,2024-01-05,organic,35-44,False
CUST_01449,xpeterson@example.org,IN,2024-03-22,email,25-34,False
CUST_01450,daniellehoward@example.net,IN,2023-04-24,direct,25-34,False
CUST_01451,trobinson@example.org,IN,2023-02-11,social,35-44,True
CUST_01452,cedwards@example.org,SG,2023-08-15,organic,55+,True
CUST_01453,peterwilliams@example.org,IN,2024-05-02,organic,55+,False
CUST_01454,richardcollins@example.com,IN,2024-02-27,email,35-44,False
CUST_01455,christina51@example.net,US,2024-06-26,organic,55+,False
CUST_01456,privers@example.com,IN,2023-04-22,referral,35-44,False
CUST_01457,crystal18@example.org,SG,2024-01-12,paid_search,18-24,False
CUST_01458,patrickclark@example.com,IN,2024-01-26,paid_search,55+,False
CUST_01459,johnstonmartin@example.net,GB,2024-02-13,direct,55+,False
CUST_01460,jjames@example.com,SG,2023-03-30,organic,18-24,False
CUST_01461,debracortez@example.org,SG,2023-01-14,email,35-44,True
CUST_01462,steve14@example.net,GB,2023-12-10,referral,55+,False
CUST_01463,cherryzoe@example.net,IN,2023-09-23,email,18-24,False
CUST_01464,williamschristina@example.com,IN,2023-04-03,direct,25-34,False
CUST_01465,johnbrown@example.org,IN,2023-08-27,paid_search,18-24,False
CUST_01466,cesarsmith@example.net,IN,2023-03-28,social,45-54,True
CUST_01467,fsantos@example.net,IN,2023-03-25,direct,55+,False
CUST_01468,benjamin71@example.org,IN,2023-12-31,email,18-24,True
CUST_01469,mackemily@example.org,IN,2024-06-02,organic,18-24,False
CUST_01470,gibsonjose@example.com,SG,2023-06-09,paid_search,25-34,False
CUST_01471,bharris@example.net,IN,2023-01-23,direct,35-44,False
CUST_01472,twright@example.org,IN,2023-09-28,referral,55+,False
CUST_01473,simmonsrobert@example.org,IN,2024-03-18,referral,18-24,False
CUST_01474,jennifer23@example.net,AU,2023-05-29,paid_search,55+,True
CUST_01475,vtaylor@example.net,AU,2023-03-18,referral,45-54,False
CUST_01476,herreramarcus@example.org,IN,2024-04-02,direct,18-24,True
CUST_01477,brian06@example.net,AU,2023-10-03,social,25-34,False
CUST_01478,wwilliams@example.com,IN,2023-11-13,email,18-24,False
CUST_01479,jennifer51@example.com,IN,2024-02-08,email,35-44,False
CUST_01480,raymondmiller@example.com,IN,2023-02-01,social,18-24,False
CUST_01481,xmyers@example.net,US,2023-12-21,email,45-54,False
CUST_01482,margaret77@example.org,IN,2023-11-13,social,25-34,False
CUST_01483,ngallagher@example.org,AU,2024-01-05,email,25-34,True
CUST_01484,uschneider@example.com,SG,2024-06-07,organic,45-54,False
CUST_01485,portershannon@example.com,US,2024-05-26,organic,25-34,False
CUST_01486,jerrymorales@example.com,SG,2024-06-23,organic,25-34,True
CUST_01487,gatesjustin@example.net,IN,2023-06-04,referral,45-54,True
CUST_01488,martinezjoshua@example.com,US,2023-11-26,email,55+,False
CUST_01489,luis17@example.net,AU,2024-05-15,email,45-54,False
CUST_01490,peter41@example.org,AU,2023-11-11,referral,35-44,True
CUST_01491,tbaker@example.org,IN,2023-12-20,email,45-54,False
CUST_01492,pbradley@example.net,AU,2024-05-03,organic,18-24,False
CUST_01493,jgrimes@example.org,SG,2023-02-22,organic,25-34,False
CUST_01494,timothy97@example.org,IN,2024-06-11,email,55+,False
CUST_01495,wendy49@example.org,US,2023-03-01,referral,45-54,False
CUST_01496,wlawrence@example.net,IN,2023-06-06,social,45-54,False
CUST_01497,dlong@example.com,IN,2024-02-26,referral,55+,True
CUST_01498,catherinesullivan@example.org,AU,2023-01-25,organic,45-54,False
CUST_01499,victoriale@example.com,SG,2023-10-20,organic,18-24,True
CUST_01500,danielthomas@example.com,GB,2024-05-27,email,25-34,False
CUST_01501,ryanmunoz@example.org,IN,2023-04-15,social,45-54,False
CUST_01502,egarcia@example.net,US,2024-03-17,direct,55+,False
CUST_01503,robertpowers@example.net,SG,2024-03-20,referral,25-34,False
CUST_01504,stephanie06@example.org,IN,2023-10-31,referral,45-54,False
CUST_01505,brownmegan@example.net,US,2023-10-01,email,35-44,True
CUST_01506,alexander46@example.net,IN,2024-04-03,email,35-44,False
CUST_01507,phelpsandrew@example.org,IN,2024-03-29,direct,35-44,False
CUST_01508,morrismichael@example.org,IN,2023-11-29,email,45-54,False
CUST_01509,rogersbarbara@example.com,IN,2024-05-28,paid_search,35-44,False
CUST_01510,angeldaniel@example.org,IN,2024-06-18,email,18-24,False
CUST_01511,jonesjessica@example.net,SG,2023-01-16,organic,45-54,False
CUST_01512,elizabeth92@example.net,SG,2023-11-25,social,35-44,True
CUST_01513,michael70@example.com,SG,2023-12-31,email,45-54,False
CUST_01514,handerson@example.com,SG,2023-09-08,social,18-24,False
CUST_01515,jamescontreras@example.net,IN,2023-06-09,referral,35-44,True
CUST_01516,danielsdebra@example.net,IN,2023-08-21,social,25-34,False
CUST_01517,brianduran@example.org,GB,2023-02-28,referral,25-34,False
CUST_01518,lperry@example.net,IN,2023-02-06,referral,45-54,False
CUST_01519,cobbemily@example.net,US,2024-04-30,organic,55+,True
CUST_01520,amber47@example.org,IN,2023-09-19,referral,55+,False
CUST_01521,juancollins@example.net,IN,2023-06-12,organic,35-44,False
CUST_01522,leemegan@example.org,SG,2023-08-21,referral,35-44,False
CUST_01523,james04@example.com,IN,2023-11-09,referral,45-54,False
CUST_01524,lindamartin@example.com,IN,2024-03-01,organic,55+,False
CUST_01525,antonionewman@example.com,SG,2024-03-24,direct,45-54,False
CUST_01526,chavezbrian@example.com,SG,2024-05-10,referral,45-54,False
CUST_01527,katherinecastaneda@example.com,IN,2024-05-01,paid_search,35-44,False
CUST_01528,wilsonmary@example.org,IN,2023-07-06,direct,35-44,False
CUST_01529,rivascaitlyn@example.net,IN,2023-11-15,organic,25-34,False
CUST_01530,elizabethscott@example.net,GB,2023-07-27,direct,25-34,False
CUST_01531,elizabethbowman@example.net,IN,2024-04-11,paid_search,18-24,True
CUST_01532,zunigatimothy@example.net,IN,2023-01-22,email,45-54,False
CUST_01533,jodi12@example.net,SG,2023-12-05,organic,25-34,True
CUST_01534,robertskelly@example.org,IN,2023-04-16,email,55+,True
CUST_01535,mitchellallen@example.com,AU,2023-02-02,social,18-24,True
CUST_01536,benjamin51@example.net,IN,2023-03-07,email,18-24,False
CUST_01537,adamsalexander@example.net,GB,2023-11-13,direct,18-24,False
CUST_01538,derrick34@example.net,IN,2023-04-20,referral,55+,False
CUST_01539,gsloan@example.com,US,2024-02-10,referral,55+,False
CUST_01540,valenzuelamiranda@example.com,IN,2023-03-12,organic,35-44,False
CUST_01541,jorgevalenzuela@example.net,US,2024-03-29,direct,25-34,False
CUST_01542,qwade@example.net,IN,2023-06-19,paid_search,25-34,False
CUST_01543,canthony@example.com,SG,2023-12-08,referral,18-24,False
CUST_01544,lewisjacob@example.net,US,2023-10-19,organic,35-44,False
CUST_01545,bryan07@example.com,US,2024-01-04,email,25-34,False
CUST_01546,debbiemendoza@example.org,GB,2023-10-13,organic,55+,True
CUST_01547,thomasnicole@example.com,US,2024-05-29,organic,25-34,False
CUST_01548,roachjohn@example.com,IN,2023-10-26,direct,35-44,False
CUST_01549,jonchavez@example.org,IN,2024-06-16,paid_search,45-54,False
CUST_01550,castilloandrew@example.org,AU,2023-11-02,email,35-44,True
CUST_01551,marygraham@example.org,IN,2023-07-02,paid_search,45-54,False
CUST_01552,evanramirez@example.org,SG,2024-05-15,organic,35-44,False
CUST_01553,jbrown@example.org,SG,2024-01-17,social,35-44,False
CUST_01554,virginiawebster@example.net,GB,2023-03-19,direct,35-44,False
CUST_01555,alan63@example.net,SG,2023-10-01,direct,55+,False
CUST_01556,wesleybennett@example.com,US,2023-12-19,organic,25-34,False
CUST_01557,nmiller@example.net,IN,2024-05-12,social,25-34,False
CUST_01558,tylerabbott@example.com,SG,2023-09-01,organic,25-34,False
CUST_01559,andersondean@example.com,US,2024-05-19,referral,45-54,False
CUST_01560,uhester@example.org,SG,2023-09-06,direct,25-34,False
CUST_01561,jamesfox@example.org,SG,2024-06-17,email,35-44,True
CUST_01562,justin10@example.com,IN,2023-11-18,social,45-54,False
CUST_01563,mrowe@example.org,IN,2024-03-19,organic,55+,False
CUST_01564,amanda56@example.net,IN,2024-05-01,organic,45-54,True
CUST_01565,youngmichael@example.org,GB,2024-06-28,organic,45-54,False
CUST_01566,timothywilliams@example.org,IN,2024-04-11,organic,35-44,True
CUST_01567,hudsonamanda@example.net,IN,2024-03-16,direct,55+,False
CUST_01568,lmckenzie@example.org,GB,2023-12-19,social,18-24,False
CUST_01569,ryanmalone@example.com,IN,2023-06-07,email,35-44,False
CUST_01570,david47@example.org,IN,2023-10-24,paid_search,55+,False
CUST_01571,rogervalentine@example.com,US,2023-08-08,paid_search,45-54,True
CUST_01572,kristipark@example.net,IN,2023-04-24,email,25-34,False
CUST_01573,clairesalazar@example.net,IN,2023-07-12,direct,45-54,True
CUST_01574,wangamanda@example.net,IN,2023-12-31,email,45-54,False
CUST_01575,mckenzie53@example.org,US,2023-10-25,direct,55+,False
CUST_01576,hamiltonjessica@example.net,SG,2023-03-16,organic,35-44,False
CUST_01577,katrinasnyder@example.net,AU,2024-01-01,referral,55+,False
